row_id,target_baseflow_collapse_14d,slice_low_baseline
426978051355646815,0,0
931529080112088479,1,1
1121870652821934301,1,1
826482085334042532,1,1
160541523414669048,1,1
174578042126643377,1,1
207370441838679468,0,0
443004858720085961,0,0
784364780193416138,1,1
117971782014527383,1,0
472332242956294548,0,1
885849918621030991,0,1
1030604252591624096,1,1
1148923796868168595,1,1
224547257028260026,0,0
347746127513086929,1,1
767192926186903650,0,0
38182145209065225,0,1
749209858467299253,1,0
85656498406485388,0,0
719341704072212419,1,1
74196534820613393,1,1
580331526094561634,0,0
309726902345287330,1,1
993263808666229436,1,0
443776135544738782,0,0
862877402492114600,1,1
1127687204889817460,0,0
107126221877096579,1,1
834603318230758612,0,1
550190692908010978,1,1
498274600178070930,1,0
862819667445465662,0,0
445864239383860488,1,0
1028478794495635813,0,0
1121680259871464416,0,0
884918960743451891,0,0
681825766954770820,1,1
965526624104516908,1,0
192959975427614161,1,1
12677735081773864,1,1
566435237740830852,0,1
224333001605308936,0,0
99149405005083624,1,0
322004824937711838,1,1
434315688863803117,0,0
1126598081220383289,1,1
1101678762504790973,0,0
1129776037636152876,1,0
642240183008446338,0,0
583467381115783462,0,0
185334818030403238,0,0
1087502716299638050,0,0
57196762841393689,1,0
957977805060526908,1,1
910905060911137907,1,1
233233790348751146,0,1
687055192898627807,0,0
204737866776220656,1,1
1029279618662559532,0,0
761459648943773207,0,0
768168761686219430,0,1
388593654024170821,1,1
34600798925409450,0,0
785335471267884005,0,1
438960137606644083,1,1
180603380321127420,1,1
507028767057294622,1,0
60661989717910297,1,1
340335927969545093,1,1
1007223243642141880,1,1
1134258625680509707,1,1
203662444357310325,0,0
330818878034473927,1,1
1106635640089104257,1,1
970040897772268073,1,1
211098154472009576,0,0
122006058872512631,0,0
1112704766114879319,0,0
800190246404848766,0,0
990254612561781288,0,0
23561093179617302,0,1
765973022590040863,1,1
544579355896756992,1,1
493207256680829234,1,1
294415914619880811,1,1
504219174518552524,0,0
594608031742017563,1,1
346641991613913065,0,0
492198418152094127,1,1
223186760057775838,0,0
803712699053227610,1,0
225557032656183984,1,1
925570777995259404,1,1
672374803336430377,1,1
713756083535035809,0,1
233061216345207378,0,0
557572192028821931,0,0
555907778094377746,0,0
337595942852351801,0,0
547069159137890929,0,0
71120546535780813,0,1
540712946893531927,0,1
597162305600288231,1,0
260706536677677248,0,0
756575871342666144,1,1
565015724477434036,1,0
739057296544062271,0,1
1114358449973624232,1,1
92694098198188674,1,1
1105240039700699114,0,1
367913070385893833,1,0
553919173501105434,0,1
1117083773248318285,0,1
1120422615060595952,1,1
1046602460649665663,1,1
589877183887946289,0,0
504561991779299521,1,0
68936770272230000,0,0
580750310374581236,0,1
214985446953897848,0,0
1084289559486843180,0,0
318051647591516536,1,0
259548824476608800,0,0
1009532367947833458,1,1
65628634904136572,0,0
16185315163145054,0,0
936815426298614434,1,1
855729350760860731,1,1
332458550172277763,1,1
79420810569669885,0,1
570856561406260457,1,0
237869024570407321,0,1
792588035010952242,0,1
384343202310893037,0,1
212945288017744118,1,0
1016022919680829055,0,0
507730411769982876,0,0
1024498381406707312,0,0
657884361749494784,0,1
225399046771207066,1,0
775831442162563516,0,0
236235609120304398,0,0
710345419784134381,1,1
92125032472226573,0,1
40205730968684959,0,0
707024068789904068,0,0
608226076394571657,1,1
273118952610323003,0,0
1075371123520799119,1,0
146253082703455027,1,1
324815482360945576,1,1
568899097172313703,1,0
585440917272889594,0,0
41390457690401166,1,1
882374979322641341,1,0
901529224868709283,1,1
520769787854449593,1,1
584188862259734038,0,1
137511370619112227,0,0
277172198907256336,0,0
153750412195161078,0,0
546599526921069844,0,1
545695039780481020,1,1
282912974058451873,0,0
361135059594374668,1,1
407053022291366902,0,1
913587287160420399,0,0
872532415683421929,0,1
672010654027723044,1,0
369755007851006311,0,0
381419531558716961,1,0
1070181263080111326,0,0
273061987009499802,1,1
772477768414932587,0,0
1055203218389309152,1,1
841058971265742976,0,0
949082911131205031,1,0
127208602072144693,1,1
325303955428228553,0,0
929973970735464567,1,0
154073400725684165,1,0
1052255044055601665,1,1
956956521980058424,0,0
289450196951902059,1,1
396244464120435019,0,0
416368442061670207,1,1
43881363948478117,0,0
399806314946899850,0,0
226052433628495513,0,0
215361054304251748,1,0
179778544571003831,0,1
767919371638285070,1,0
1150264259817585068,1,1
636247779236680262,0,1
821342858300948016,0,0
1046483664908195921,1,1
1129357432211389878,1,0
387606682471598342,0,0
209878289700774564,0,0
1009324906853840926,0,0
181694029075028556,0,0
560280215205131314,1,1
843632492772918192,1,0
798816491417316735,0,1
971267457977721465,1,1
331948073083643502,0,0
582475597620468588,0,1
742835878270522725,1,0
444535809554095818,1,0
909236380501194752,1,0
996678719551056000,1,1
659443032139545566,0,0
734103193988646259,1,1
821532419184350923,0,0
320312356463331456,0,1
576437816753546786,0,0
503304210749542005,1,1
429000613738717413,0,0
792799427398277411,0,0
799203420650068279,1,1
533983724629742112,1,0
398854081697267108,0,0
152719386243312646,0,0
704644911038008372,1,0
1065606721632141813,0,0
672561403461644969,0,0
563399513028149757,0,0
936462979148705484,0,0
583003277989275218,1,1
167071932675957082,1,1
293178726876607251,1,0
514929194499638934,0,1
521530597671832144,0,0
967140029055232195,1,0
409319027751789104,0,0
305124858732467297,1,1
298650141410444114,0,0
747015694274201071,0,0
228314596560947898,0,0
381476543612008061,0,0
806348122595802632,1,0
858398647070174025,1,1
1128463793256594709,0,0
272451503004957699,0,0
810579771286369773,0,0
15917509573786253,0,1
61617953385589215,0,0
1055857733234507542,0,0
24274149919080895,0,0
1152790570686624928,1,1
408743144349901082,1,0
5074336287469825,1,1
125084415204359313,0,0
752085121798804059,0,0
957893079410770895,1,1
563765399682656016,0,0
516735304345513474,1,1
840020585693344996,0,0
449840686719295982,0,1
380894413738589509,1,1
888189583616568299,1,0
662491941161019597,1,1
750045912772313957,0,1
1069841039545618338,1,0
930195054707100290,0,0
716060157119658930,0,0
748115713743513561,1,1
496400395409159369,1,0
318280664348479742,0,1
962723789232518538,0,1
799273287045689994,0,0
202754297377957096,1,1
105698192009377548,0,1
635779109628925589,0,0
411857917701657087,0,0
265839521162271204,1,1
560910752919580412,0,0
882388631699493726,0,1
539631931519242309,0,0
1130431860569097126,1,1
722011523494022095,0,0
1087115374262864948,0,0
728417125182245420,0,0
969560197148806584,0,0
576568439432189159,1,1
176857928787020790,0,0
690714028143988952,1,1
645071906696980071,0,0
1150749474292987051,1,1
492180015601270614,1,0
964623113865619114,0,1
420339195532286630,1,1
943459021041952761,0,0
1106552416352435542,0,1
413118826398080865,1,0
247994499902758327,1,0
848688465160783761,0,0
345203411901314976,0,1
916355708250630440,1,1
524298168351610267,1,1
63642809764966755,1,0
1000956558860030935,1,1
754574021763018639,1,0
427180366506514206,1,0
586659236771103393,1,1
704178547917360293,1,0
881041963110118104,0,0
51482375257906746,0,1
900661823854532594,0,0
703840142228895059,1,0
912850913568059781,1,1
555638106230266299,0,1
133189122969708980,1,1
1147688530049881505,1,1
89195569134651830,1,0
869583195483822700,1,1
428703930398050250,0,1
2898538612300997,0,0
573439812576344256,0,0
728046394668495011,0,1
212235641390810101,1,0
94634591738940683,0,0
377771386695543273,1,1
380565161770810134,0,0
469757701577300109,1,1
14659451120009582,0,0
497519812470328002,1,1
19610998497045166,1,0
5188313382154794,0,0
1077602340357672030,1,1
283286584259420281,1,1
544297950008860726,1,1
550523114868777025,0,0
122284047946698374,1,1
166367107685636078,0,0
923474407125241029,0,1
887554690722174059,1,1
205768002684283460,0,0
374108848249578133,0,0
457755761563056858,1,0
1022908670275195058,1,1
542616919721057297,0,0
766684692256062968,1,1
405802947210815498,0,0
520305766852243353,0,0
1035829722303671925,1,1
264562204019173244,0,0
137323345949566317,0,0
1018070620585361706,0,1
134821714594220211,0,1
993296239595211910,1,1
939587765059657071,1,1
559861102590727183,0,0
1033028116965167677,1,0
194880817825187752,1,1
245892367180335053,1,1
900800531756100711,1,1
35643814841673337,0,0
623796969684660677,0,0
781007675238970218,0,0
679177490630061257,0,0
463458972885096412,1,0
505436925148142478,1,1
1000927432980481174,1,1
978083782246728731,1,1
476330633076960912,0,0
165355038180112222,0,0
520949069827159490,0,1
337233633021047572,1,1
861739024176425407,1,0
88999097373652430,0,0
152583242779390391,1,0
1113601414766014904,1,1
1101279396011854331,1,1
241638391814490073,1,1
726140666174219956,1,1
824426107305963906,0,1
230082103071287305,0,1
687465944155662669,0,0
1032471923713742836,1,0
165978205461622257,1,0
235750463392577964,1,0
892226523616538131,1,1
972416120342469913,0,0
377515173173270486,1,1
1001060254589026823,0,0
856473887389703477,1,1
310779832608362002,1,1
443725004358947308,0,0
893066121444871954,1,0
156028270469948728,0,0
708323057853729051,1,1
705430105905438886,1,1
1015322395906914382,1,1
173490562460750172,0,0
728268034411299609,0,0
523916843314836183,1,1
115780778173501741,1,1
317017119150472892,0,0
253268233302362405,0,1
934020123794288617,1,0
711276490434858225,1,1
672807397316590165,0,1
1114382249173530413,0,0
1063903816079065110,0,0
1126339629919141191,0,0
352094598557423802,0,0
351458319689683239,0,0
420125509288489197,0,0
558827633873496707,0,0
1111243656869456146,1,0
913179807284669827,0,0
915505545723916656,1,0
495296002384425348,1,1
277408349142808704,1,1
628635513859134715,0,1
788311650055724528,1,1
307063302969043536,0,0
69353837114237684,0,0
734906882187289565,1,1
384754125160315682,1,1
321713428559200859,1,1
949376314609455682,1,1
287923962580855194,0,1
856836876616862686,0,0
603533890211704320,1,1
869377554159179412,0,1
84933034456566589,1,1
303305160946362995,1,1
415393469161731425,0,1
88814724767256470,1,0
253810677675361817,0,0
785306217778498935,0,0
954497217123051447,1,0
1118351257958599138,0,0
1023438148080617717,1,1
320235069172392925,0,0
1080449143425569124,0,1
952227461537541708,1,0
195955310745804036,0,0
927625218222949071,0,0
201902920937392353,0,0
1057526542313246720,1,1
92496268362236982,0,0
257146210592649171,0,0
942761609479790133,0,0
552693005047145087,0,0
461575992637105198,0,1
131401128817364304,1,1
611447929980061396,0,0
747267787746884093,0,0
6337532490054037,1,1
421067748902822984,1,1
811850417769236362,0,0
1120772321784170339,1,0
793980384881817572,1,1
568779524059416446,1,1
31764090532463815,1,1
221598523436510683,1,1
811727367699105454,0,0
605675882255055122,0,0
887406981248724820,0,1
269453357406001794,0,0
242502757302312861,0,0
523602292141265103,1,1
517631081439405137,0,0
749267840065449304,1,0
542993284966551235,1,1
2499212130108876,1,1
92780074282503246,0,1
182826791818631520,1,1
852847612962477116,0,1
956721169106325134,0,0
489722598236536109,1,1
70519604991848324,1,1
540462827672899790,1,1
980108033052260374,0,0
959246222360942504,1,1
896139904615870864,1,1
913119560286381009,0,0
195930764524820016,0,0
863800912424471233,0,0
295363747298638326,1,1
1130652460345054803,1,1
55751240113383816,0,1
1030939947127361340,0,0
148884682653392174,1,1
719719796046195946,0,0
557324241562064243,1,0
1149807821397363900,0,0
837726496359171513,1,0
696285224460741704,1,0
314919197049595559,1,1
37147532405569690,1,1
108488102566566534,0,1
12700059638748621,1,0
1022011361380822710,0,1
823784701295676990,1,0
54037657531345581,1,0
909580497834918988,0,0
757382429346299751,0,1
337886811745839124,0,0
507279376747910647,0,0
1047431792027653787,1,0
112424822506015880,0,0
55157582680858410,0,0
465289978923448044,1,1
12140800977290822,0,1
504082627106696057,1,1
988228642941765153,0,1
393296439907596980,0,0
425878967280280544,0,0
342121918128845728,1,1
1027289336764237723,0,1
259444056594047682,1,0
106755014792960839,1,0
969881495734986738,0,0
837136880242271344,0,0
496943368911366173,1,1
619435587429462270,1,0
70749459955132318,0,0
293482495566343277,1,1
1043950792031397360,1,0
775549725801631963,1,1
887786185413860493,1,0
422959679867635183,0,0
509647745418354631,1,1
388816339611568913,1,1
863628447784985127,0,1
577114513057732192,1,0
672789181217363728,0,0
219147491164652788,0,0
842171864861948808,0,1
1075634916268249752,0,0
675446559652330139,0,0
1783355960154214,0,0
427631031046887691,0,0
683569466739464148,0,0
640256713573585894,1,1
1014362985451257548,0,1
631354408343269219,0,0
510711998371476404,1,1
489397954319373060,1,1
581190598550175894,0,0
110952151856416652,0,1
1116541702724078224,1,1
946944738753401747,0,0
759910009195724760,1,0
992550445357651894,1,1
1043825826390906912,1,1
983280821215671224,0,0
702547658755866870,0,1
254516890427639342,0,1
588997852559517118,1,1
572424034173878963,1,1
554839606008294859,0,0
169066956676354186,1,1
1133656815706120846,1,0
474456809047820657,1,1
227682618812745202,0,1
414287164073545040,1,1
357465376350038294,0,1
272643072465718611,1,1
676805789965524877,0,1
181232976470999954,1,1
480310647682007906,0,0
266722372971867516,1,1
753940001871025997,0,0
699920460106467168,1,0
203667156397601593,0,0
835223780487376975,1,0
200194578560411115,1,1
967632134226555862,0,1
458288867504461948,0,0
770112569986304412,1,1
1126795491958881919,0,0
643315319891216182,1,1
828596928502041750,1,1
1012586931063282051,0,0
636032106337513783,0,0
384475375937550921,1,0
874934585701172267,0,0
385682597454731608,1,1
1137534026312401917,1,1
1135779006119537372,0,1
719951602597141403,1,1
142185151492796544,1,1
193424679912630287,0,1
412396261412255664,1,0
677929567908223840,0,1
830582799092922252,1,1
95089690578672426,1,0
867491278196553449,0,1
456939081053652339,1,1
1025088309752860741,1,0
908043177887278762,1,1
785813034006083445,0,1
176772134443495320,1,1
102729826660886008,1,1
1007360350550400396,1,1
206174286624828951,0,0
1037892157911031451,1,1
150070723364342490,0,0
391574837959773957,1,0
461114260653159852,1,1
456684574007533562,0,0
800828667037336006,0,1
391834901133239339,1,1
1021907748030201562,1,1
875729261293837720,1,1
696929308197514464,1,1
48338142608068050,0,0
277592671448452924,0,1
917675384332487443,1,0
763574713560234194,0,0
701160388231501450,1,1
878206723084613587,0,1
92065297466170750,1,1
709648019165939925,1,1
842912036901521415,0,1
783352017294503952,0,0
886240604777166659,0,0
434757892817950251,1,1
617062588069975577,1,1
132227773210417374,1,1
120518422505019737,1,1
39009393939156796,1,0
725384367231520921,1,1
409839310424721917,0,0
553075205511500526,0,1
491657845333910513,1,1
675355614451033544,0,1
274611713978971222,0,0
948451304495984909,1,1
350546134841208212,1,0
175112039036349495,0,0
328987427528192173,0,0
540297548905804033,1,0
471932868457185534,0,1
482927901393409004,0,1
267036377159032724,0,0
130671565271063520,0,0
235401639689360226,0,0
398168446642247361,1,0
88769499187932453,0,1
809308311960556902,1,1
199863528526480174,0,0
507505814493463188,1,1
798690515713475847,1,0
1092534342064946005,0,0
774836472591224749,1,1
858695078109019599,0,0
991534529496958326,1,1
221197601399930016,0,0
1036900556078651363,0,1
708250005787355663,0,1
581230861612569595,1,1
695748371396469037,1,0
744123119255154109,1,1
975584023783394902,0,0
636301368547346125,0,0
103504290698075471,1,0
509236058001386864,0,0
830621251780412053,0,1
1126026263276942916,1,0
589138485424411847,1,0
523363222912974340,1,0
1151599308940634917,1,0
186534022707571743,0,0
823209634857371442,0,1
783158077645826694,1,0
996832255800332058,0,0
636245871306889775,1,0
222653704597387717,0,0
571261161002995933,1,1
1015428692910656604,1,1
493167094735404887,1,1
148729392815004370,0,0
333671602684518389,0,1
904967434712089757,1,1
8564607090940853,1,0
333121132872589621,1,0
517046621762521586,0,0
102446403181345937,0,0
657143589966743251,0,0
830644702282995323,1,1
1009307283347956030,1,1
992775765902841368,0,1
376521286732095112,1,1
794341447526671437,0,0
1005937271406667473,1,1
271922777916987971,0,0
121109656382083896,1,0
397613196360449567,1,1
1045678609229284832,0,0
891758134329742944,1,1
816194077292220896,0,0
877895598832667370,1,0
227377989644320276,1,1
376581323348314750,1,0
241990668906036268,0,0
2070783068825765,1,1
189512829361828359,0,0
421465648654885575,0,0
810726776125528803,1,1
162186703100959316,1,1
1062868987544904771,1,0
692174033078498214,1,1
759565356904344391,1,1
558891920687467023,0,0
511490276071780296,1,0
934437776129588445,1,1
1125389520528068770,1,1
67607789549971441,1,0
506447649144750342,1,1
660045338399342936,1,1
1101426432228027862,0,0
261274757946440783,0,1
876486084607767941,1,1
1107365278469854148,0,0
604272768370852008,0,1
67520915571603044,0,1
947883520607425901,0,0
684144216943453034,0,0
749224480855868064,1,1
400698151093994561,0,0
379296916423203669,1,1
511247047287663541,1,1
898755746014302736,1,0
32469989981043111,0,1
777003864591168539,0,0
767173709454903504,1,1
400526828837106536,0,1
991156358886407322,0,0
125557213723696265,1,1
672943294196190181,0,0
670666337999546744,0,1
819152929274472622,1,1
92536422127171346,1,1
949007849873358312,0,0
614847997902910361,0,0
860257408861548243,1,0
1024420079413678313,1,1
634722691514024891,0,0
1138004879625073972,0,0
981180318338728709,0,0
1110016786914717013,0,0
345418572396169982,0,0
414562315405661034,1,0
457374471538107959,1,1
58535995972990553,0,0
99697614558905182,1,1
745911109667653264,0,0
846333419471944473,0,1
942364827893323030,0,0
552758878021842397,1,0
1029137525497402795,1,1
168957528878723271,1,1
226369384875709132,0,0
796611804162398474,0,0
386288498573690990,0,0
257622148813975048,1,0
725852313142842751,1,1
753134598134840080,0,1
304148118865433102,1,1
268253899226302094,0,0
1063870174757059265,1,1
470604182748352155,1,1
90695971159281438,1,1
1001222829053125147,1,1
2111536699811865,1,1
616816763254415128,1,1
586064941784751776,1,1
379365759938571486,1,1
667380550717101385,1,0
582435965982466033,0,0
946333668055346797,1,1
682821777346341980,0,0
1120378793716358791,1,0
274204078071488499,1,1
734085841938229895,0,0
791992241595314580,0,1
515992791364624350,0,0
891185435719994991,0,0
321130978079239417,1,1
1097475065896714883,1,1
398214063562201857,1,1
336120524850396738,0,1
703997559363439842,0,0
622268232005403703,0,1
177773762482110754,1,0
836993333877058085,1,1
1043105680171313144,1,1
84471805384897725,1,1
986304815927603238,1,1
441104354716125060,0,1
634008993567740771,1,1
52299410431016131,0,0
780834486251020238,1,1
961968329655107707,0,0
121649344294924009,0,0
364065674351757806,0,1
912324247809411961,0,0
660843802410607875,0,0
63359231234340911,1,1
1065914859134989843,1,0
861492482753861524,0,0
479940517708303071,0,0
986984685572550257,1,0
1048493474145562519,0,0
1041297494495209029,0,0
5203686104189252,1,0
804777734571214848,0,0
311205582011472854,0,0
73987549127789978,0,0
737918646483077305,0,1
501848136350006050,0,0
767807651767142439,0,0
902682481992872078,0,0
570285049909112256,0,1
1062241944161990549,1,1
37594419327892030,0,0
959657505386228406,0,1
398697611406953869,1,0
509274303337291581,1,1
820236334026970980,1,1
476711351532731247,0,1
75737708764591080,1,1
478555994432773229,1,1
1084771905213790766,0,0
373639835524299517,0,0
515875383065672070,0,0
1030511364008418109,1,1
659742610665278108,1,1
693295513326718160,1,1
967227145028778346,0,1
152250474703450466,0,0
417050732903824518,1,1
256086277472021362,1,1
449057963217979891,0,0
184901982941275751,1,1
200758460913030651,0,0
1127571164130554911,0,1
206808552767955882,0,0
667327057515272758,0,0
746019929045489806,1,1
1080666260625517347,1,1
530708874431841205,1,0
752050257277263068,1,0
693866218937721454,0,0
453016378302479980,1,0
788991846127768655,1,1
900451408747708555,1,1
367902108064383561,0,1
303222414922948796,1,1
396835580935818314,1,1
96267588805087353,0,0
772564761646985794,0,1
513726688673376535,1,1
542500281409146973,0,0
441902772421181021,1,1
654609988570077687,1,1
795822608873189310,1,1
510349732649231978,0,0
737632879888150134,1,1
247180449687540409,0,0
410048490916495166,0,0
402932849199554097,0,0
692483941550966036,0,0
509926153109829819,0,0
769301661847472409,0,1
595104481478245504,0,0
699184515384536382,1,1
115485804994280815,1,0
453287576202371535,0,0
73230563331947039,1,1
292198740286437421,0,0
648528349619587450,1,1
190250249272826609,1,1
944862683653226010,0,0
854750355138438141,0,0
248767306804580833,0,0
167470148011831985,1,1
284506856032454786,1,0
434233089221761380,0,0
350039028114750351,0,0
890515279089652432,0,0
441940032701846403,1,1
132182787127871422,1,1
447719567823887865,0,0
1125036671515121089,0,0
238634432965104187,0,0
1115953494423977279,1,1
594562582222853954,1,1
822587573743078183,0,0
1037228052123245946,1,1
490524614969582032,1,0
1020358655941086172,1,0
387388484651058147,0,0
232942116424515942,1,0
1118331919929942142,1,1
699725627780190499,0,0
412484417065455993,1,1
7574617660426681,1,1
973353928384123369,1,1
314087793233718398,1,0
718392897210979908,0,0
995069744287903086,1,0
630187299311013588,0,1
1131304388304553817,0,0
851380230714704860,1,1
528641578915373308,1,0
300120975041819103,1,1
880769421584963538,0,0
97551767749612253,0,1
973075739379160620,1,1
377548039978703354,0,0
616851706661054246,0,0
709110027641924775,0,0
293971617820382939,1,1
370605592021264808,1,0
1050832004608235232,0,0
1050439292572463452,1,1
909794025752242600,0,0
990360185774922947,0,0
749789856290711444,0,0
402941764436521636,1,1
357764961810813799,0,0
70800018654519856,0,1
237815009046129022,0,0
172081520846213437,1,1
988953420803723267,0,0
862767344324813671,1,1
75060914289369278,0,0
270335415626417424,1,1
1051391632331320820,0,1
742929987300782439,1,0
55935157661014211,1,1
1061976403870960321,0,0
1085557104158040734,1,1
386331907197026408,0,1
674850662495503394,1,1
915346967629403227,1,0
437128267973169406,0,0
59929485030777345,0,0
312113506748425283,1,1
723954503592955162,0,0
33160088061853387,1,1
96619865873602816,0,0
655396307538901429,1,0
1082018564549818594,1,1
42055043439925212,0,0
403475780167495090,1,0
339541032763450363,0,1
1080377706404777558,0,1
557531190194476710,1,1
882257660725442292,1,1
147903613023537370,0,0
812307803131689670,0,0
196707346309742066,0,0
773013831136076849,1,1
959860354080913046,0,1
697428216982343654,0,0
911351598206745362,1,0
951602876540245494,1,1
167363914387203406,0,0
648579174096460892,0,0
968652675498021252,1,1
945641888691231802,0,1
511016728976633648,0,0
484304366023308067,0,0
46218985953592096,1,1
795092399273519722,0,0
220714921221300769,1,1
596830692519783056,1,1
20700066466535732,1,0
677601624248313094,0,0
154468131364823800,1,0
397751192807015153,0,0
993405919006695699,0,0
835716227477552897,1,1
681167565076607261,1,1
842130847883786776,0,0
1018516277619171572,1,1
755772044969767592,0,0
1140634516692206020,1,0
996323139042494778,1,1
988333596580796083,0,0
190628990942146137,0,0
955795270919669643,1,1
328196586859912207,1,1
1039271316880147173,1,1
1081668380979424311,1,1
534350989869252815,1,1
165930873808360009,1,1
496607694694452643,0,1
909880333302133894,0,0
192976418055254234,1,1
664980606671275020,1,0
968691109821135983,1,1
533292417186303858,1,0
639178530926404352,1,1
524443181355620653,0,0
254297669833141662,0,0
970016139255367429,1,0
803134304374972740,1,0
299302213104785223,0,0
545651757597959496,0,1
627170553102754427,1,1
228176296650577642,0,0
505503999026229323,0,0
813730330601634928,1,1
238806481465357508,0,0
1101457143294349694,1,0
998581358629789182,1,1
841178335861212247,1,1
1053585436265168929,1,1
1140202187445770301,1,0
64576297058859515,1,0
25434569066305341,1,1
141815101735923772,0,0
1028699084351213976,0,0
1080208826161279424,0,0
234397133771434621,1,0
480806303297472542,0,1
301608259515679658,0,0
501816647467555907,0,1
803146830762761045,0,0
1099672569309005941,0,0
585505670488651629,0,0
992795094135959194,1,1
46024033987827442,1,1
737738294985905631,1,1
1105508566876344338,0,0
461780976133979101,1,1
831970033749541593,0,1
903037102276549086,0,0
544480383430949288,1,1
577863226697533478,0,0
439915011665421098,0,1
1142667331936003468,1,0
402205846783915920,0,0
507670575184266789,0,0
541877848920870318,1,1
699768275021480318,1,1
427141489002656813,1,1
930754523418801945,1,1
545838615670871987,0,0
459041241318479161,1,0
1093896397880451407,0,0
974061970024868249,1,0
975624363214603206,0,0
231616067747710819,0,0
872680966121022926,0,0
62112189823023461,0,0
117429648222445304,0,0
912780368609695083,1,1
618101328625317730,1,1
94940761695887324,0,0
841380830545728916,0,0
760909170656509053,0,0
17483449943361936,0,0
1083865879910331479,0,0
747778879765660967,0,0
205837648288707289,0,0
700966906751143445,0,0
218560306529160071,0,1
605721181847418284,1,0
663497059260719983,1,1
630992747703164027,0,0
67654936972711285,1,1
344549762499712808,0,0
985026661549169435,1,1
17865199716629663,0,1
50405312086018255,1,1
408996739074778217,0,0
1121110771463903441,0,0
348894437823197331,0,0
530634275804486685,0,1
33953530797376901,0,0
466370466042588532,0,0
146520245914390081,1,1
650058857375546123,1,1
267269297502852531,1,1
956875973357379260,1,0
412825672022688494,1,0
517598820709288611,0,1
816794757924489971,1,0
617953377580515783,0,0
666574540442124470,0,0
994786601457226874,1,1
1080340015734531657,0,0
727422255982223210,1,1
607993501730855331,0,0
268797456742420117,1,1
800384337841151812,1,1
576404168410394965,0,0
860125042416037604,0,1
904442382903858831,1,0
860581378340876204,1,1
945662007010655912,0,1
426418457307314056,0,0
1047710650083642459,0,1
432188019527094074,0,0
479312524134677892,0,0
757781715267223195,1,1
968014329207696260,1,0
145183160404668207,0,0
375916342657704714,0,1
424363741779992714,0,0
817420246402228053,0,0
438705670646594778,0,0
85036694083426270,1,1
959586155438361091,0,0
158649429494449333,1,0
393882144308021665,1,0
281903582781397393,0,1
1008704667597664118,0,0
971566876336152093,1,1
790391772385323310,1,0
601322430423924141,1,1
383638823233610089,1,0
202389942637262340,1,0
484797434782710373,1,1
290257321146907118,1,1
293953377446363484,1,1
439137343626657473,1,1
406084577292966920,0,1
335613075362742452,1,1
855212588045373671,0,0
543964993492241557,0,0
1028266212851257299,1,1
462071868015874526,1,1
988488036112759454,1,1
1062156806534620186,1,1
719199210314231136,1,1
1040542583878217155,0,0
1098133426282794067,1,0
412000321384191736,0,1
126659422100265656,0,0
172360789459586235,0,0
448045406832082991,1,0
557358615068525399,0,0
726379793180151576,1,1
430196237975706181,1,1
661505296643556225,1,1
115471680124044689,0,0
1109700392695352387,1,1
884911124825125473,0,0
67717189519924265,1,1
709656421533913747,1,1
357425009462898781,0,0
636083385430638710,0,0
276784296856456272,0,0
339440148128074972,0,1
117662547997529178,0,1
287429258568516211,1,0
1080140729481665383,1,1
319822458357012289,0,0
790377191167577329,1,1
1015981718025571826,1,0
811371918295596754,1,0
872941000888763183,1,1
418451000643516544,1,1
190629380003993886,0,0
494385063580290767,0,0
221797976013847961,1,1
934370885686012510,0,1
195842764553509841,0,0
228011243445858080,1,1
838137841086563177,0,1
1102792123280851756,1,0
948338528894232544,1,1
675552521630920622,1,1
609533050558437702,0,0
71496980191923014,0,1
47896771891468118,0,0
297539965725874513,0,0
630803558208104169,0,0
343422094688124574,1,1
131261994331519424,1,1
893061985144323099,0,0
321950607155418805,1,1
1026861572992292566,1,1
827569551863274226,0,0
850947704527283931,1,1
495282154284249591,1,1
55448883560419466,0,0
1068702753858958203,1,1
304616173648492768,0,1
1110851050910720270,0,0
732827065054839261,0,0
595993341964522114,1,0
104104394941307041,0,0
408542127372271178,0,0
996198437512847297,1,1
1089440849018028220,1,0
803972305791930517,0,1
1046284823545623811,0,0
683761686787429886,1,1
554038487882646707,1,1
636578460222405775,0,0
113508463849295394,1,1
820203247733365120,0,0
456763854435195378,1,1
505095701968859017,1,0
348630119522774640,1,1
279193380056786267,0,0
744336022922089642,1,1
611714401722203889,0,0
660712929678566860,0,1
1083407652966327609,1,1
304910038260241411,1,1
636671057837565721,1,1
60385504488857786,0,0
691329116981800649,0,0
656388350445110354,0,0
898869557896296188,0,0
786256936090373606,1,0
495220951431659241,1,1
776771888081068951,0,0
908661530084390626,1,1
1055480136825619438,1,1
6422771867343781,1,0
677467803920932039,0,0
593740865973055531,0,0
728449128399341593,1,1
291778377492103823,0,0
575879130182694439,0,1
52773213336767407,1,1
754826917579470358,0,0
270314433984052766,0,0
481357286230749042,0,0
829969874446779549,1,0
614665476847499677,1,1
867118967880622280,0,1
301855329271456826,0,0
1104164441401758438,1,0
328463691708309166,1,0
708664990273305106,0,0
1101352000089615182,0,1
764562028636396511,1,1
66744175725597460,0,1
885884074561308231,1,0
735639544782200491,0,0
211558898644152541,1,1
809335077266568236,1,0
712811686251068502,0,0
842628949630827935,0,1
1066353798350163316,0,0
498114436363973025,0,0
686472139817386096,1,1
581863929057479147,1,1
707700139661505645,0,1
